tweet_id,safe_text,label,agreement,label_name,char_len,word_len,text_norm
5BWOJ7QG,66 confirmed cases of measles in California-centered outbreak <url>,0.0,1.0,neutral,67,9,66 confirmed cases of measles in californiacentered outbreak url
6UM6XPTB,<user> <user> Did you hear that Eric Holder said School Districts have to Admit them without Vaccinations! ?,0.0,0.6666666666666666,neutral,108,18,user user did you hear that eric holder said school districts have to admit them without vaccinations
ZU8DG00Z,"""LOOKING ASS BITCHES"" <user> <url> #EAZYMIX #MMR #CIROCBOYZ 💯 <user> @ EazyMix <url>",0.0,1.0,neutral,84,13,looking ass bitches user url eazymix mmr cirocboyz 💯 user eazymix url
HPQ63SLS,“<user> Measles Virus Proves Deadly To Cancer  <url> 😊,0.0,0.6666666666666666,neutral,54,9,“user measles virus proves deadly to cancer url 😊
5NY5UVX9,“<user> Today in 1954 kids received first polio vaccine #DrSalk #Innovation #PublicHealth” #Pittsburgh,0.0,1.0,neutral,102,13,“user today in 1954 kids received first polio vaccine drsalk innovation publichealth” pittsburgh
65LY6B7B,"Yellow Fever vaccine #ghana (@ Passport Health NYC - <user> in New York, NY) <url>",0.0,1.0,neutral,82,15,yellow fever vaccine ghana passport health nyc user in new york ny url
CF664BEA,No geom for today! Yay will be at school half of my second block. But oh god 2 shots of immunization for me later,1.0,0.6666666666666666,positive,113,24,no geom for today yay will be at school half of my second block but oh god 2 shots of immunization for me later
98D8W69Q,1 in 5 #children lack access to life-saving immunizations they need to stay healthy - Join the fight… <url>,1.0,1.0,positive,107,19,1 in 5 children lack access to lifesaving immunizations they need to stay healthy join the fight… url
K7SMD3VA,two dozen measles cases tied to Disney theme parks: <url> <url> protect your kids! Fucking anti-vaxers,1.0,1.0,positive,102,16,two dozen measles cases tied to disney theme parks url url protect your kids fucking antivaxers
2QAOYO2I,"<user> Grampy, why did you say that? Don't bring me measles that's just what I don't need now!",0.0,1.0,neutral,94,18,user grampy why did you say that dont bring me measles thats just what i dont need now
OK2IFDE9,😷😷😷😷 “<user> 70 measles cases linked to Disney theme parks <url> <url>,0.0,0.6666666666666666,neutral,70,12,😷😷😷😷 “user 70 measles cases linked to disney theme parks url url
ZFPIUYSE,"Poverty isn't hereditary.... 

Poverty is an infectious disease; only wealthy people are vaccinated!",0.0,0.6666666666666666,neutral,100,13,poverty isnt hereditary poverty is an infectious disease only wealthy people are vaccinated
UB3XNSC9,Got Caught Slippin' <user> #mmr #connecticutave #dupontcircle #dj #dc #dmv #dcdj… <url>,0.0,1.0,neutral,87,12,got caught slippin user mmr connecticutave dupontcircle dj dc dmv dcdj… url
XZ1ZSLHO,Measle vaccinations should be mandatory#ronation#cdc,1.0,0.6666666666666666,positive,52,5,measle vaccinations should be mandatoryronationcdc
P47KVI4C,"Got email from my health insurance about measles. I shouldn't have to know anything - there's a vaccine, no one should have it!",-1.0,0.6666666666666666,negative,127,23,got email from my health insurance about measles i shouldnt have to know anything theres a vaccine no one should have it
WSEEG8UH,Getting the measles vaccine is much safer than getting the measles infection. #10minutes4truth #AAP #getvaccinated,1.0,1.0,positive,114,15,getting the measles vaccine is much safer than getting the measles infection 10minutes4truth aap getvaccinated
L8ZSA5DJ,2nd measles case reported in Denver area: A man exposed to the measles at a Lone Tree doctor's office is... <url>,0.0,1.0,neutral,113,21,2nd measles case reported in denver area a man exposed to the measles at a lone tree doctors office is url
K225HPSE,#CDC has changed recommendation for getting infants vaccinated against #Measles. My report next on #Fox35 or watch on <user>,0.0,0.6666666666666666,neutral,124,19,cdc has changed recommendation for getting infants vaccinated against measles my report next on fox35 or watch on user
PJ9AOT2N,<user> yea but its pretty cool i like it...imma b the main safety for the whole job at night time like for all the other companies an mmr,0.0,1.0,neutral,137,28,user yea but its pretty cool i like itimma b the main safety for the whole job at night time like for all the other companies an mmr
63ZIK6WB,I'm gonna be so pissed if I get polio or the Black Death because some misinformed bimbo parents don't want Jimmy or Sally to be vaccinated,1.0,1.0,positive,138,26,im gonna be so pissed if i get polio or the black death because some misinformed bimbo parents dont want jimmy or sally to be vaccinated
6P7O1EHW,"<user> this baby is DEAD due to vaccines. Explain it to this mother how vaccines are ""safe"" <url>",-1.0,1.0,negative,97,18,user this baby is dead due to vaccines explain it to this mother how vaccines are safe url
YMB1CAY6,"AM-News : Why did some experimental HIV vaccines increase risk of infection?: In 1983, Margaret Heckler, then the… <url>",0.0,0.6666666666666666,neutral,120,19,amnews why did some experimental hiv vaccines increase risk of infection in 1983 margaret heckler then the… url
50QNF5B0,“<user> <user> Polio vaccine. It kept me from infecting and/or killing millions. #pathogenposse”. //I still vote yoga pants.,1.0,1.0,positive,124,18,“user user polio vaccine it kept me from infecting andor killing millions pathogenposse” i still vote yoga pants
ZLI9UXWY,This cough won't go away. I think I got a redneck disease from some Louisville fan that my non-incestuous body has no immunity for.,0.0,1.0,neutral,131,24,this cough wont go away i think i got a redneck disease from some louisville fan that my nonincestuous body has no immunity for
WMXX1Q4M,Nigga what 141 people in US got Measles,0.0,0.6666666666666666,neutral,39,8,nigga what 141 people in us got measles
Q4X9OTRM,CDC - HPV Vaccine for Human Papillomavirus - Preteen-Teen-Adolescent - Vaccines <url>,0.0,0.6666666666666666,neutral,85,12,cdc hpv vaccine for human papillomavirus preteenteenadolescent vaccines url
6K8K9EAP,<user> <user> what would you say to the parents of the 50000 Indian children that for paralyzed by the same vaccine?,-1.0,1.0,negative,116,21,user user what would you say to the parents of the 50000 indian children that for paralyzed by the same vaccine
Q2EVMR4K,((Cada Dia)) Vaccines Are about profit not health: I promise you the FDA won't heal America. If they could why haven't they done it y...,-1.0,0.6666666666666666,negative,136,25,cada dia vaccines are about profit not health i promise you the fda wont heal america if they could why havent they done it y
M6954QY0,<user> <user> I can cite stats from before vaccination was widely available. And what's your argument? More child deaths are ok?,1.0,0.6666666666666666,positive,128,21,user user i can cite stats from before vaccination was widely available and whats your argument more child deaths are ok
FZ35HPSS,Senator Pan shares his concern about protecting those who cannot have immunizations such as babies. #PTA4KIDS <url>,1.0,0.6666666666666666,positive,115,17,senator pan shares his concern about protecting those who cannot have immunizations such as babies pta4kids url
HZDGJOAW,"L.A. Unified tracks measles shots, reports higher vaccination levels: Los Angeles school officials have launched an… <url>",0.0,1.0,neutral,122,17,la unified tracks measles shots reports higher vaccination levels los angeles school officials have launched an… url
I2O9RVUV,"Actress Jenny McCarthy: don't #vaccinate your kids, but ""absolutely loves"" Botox injections. #disconnect",1.0,1.0,positive,104,13,actress jenny mccarthy dont vaccinate your kids but absolutely loves botox injections disconnect
AZZ2PBYI,Got a child going into 6th grade don't miss the free required D-Tap vaccine! Aug 2 free clinic! <url>,1.0,1.0,positive,101,19,got a child going into 6th grade dont miss the free required dtap vaccine aug 2 free clinic url
3Z2QVU7K,Are You Ready Kids madhatterdc #tbt #spongerod #mmr #gary #patrick #squidward #mrkrabs #plankton… <url>,0.0,1.0,neutral,103,14,are you ready kids madhatterdc tbt spongerod mmr gary patrick squidward mrkrabs plankton… url
D3RDLBFP,RT <user> 513 parents in #Peshawar arrested for not vaccinating their children. Can we do this in the US please? <url>,1.0,1.0,positive,118,21,rt user 513 parents in peshawar arrested for not vaccinating their children can we do this in the us please url
QWX66PZK,"Whoops maybe spoke too soon, idk RT <user> ""Earthquakes are caused by vaccinating your children plz RT.”",0.0,1.0,neutral,104,17,whoops maybe spoke too soon idk rt user earthquakes are caused by vaccinating your children plz rt”
P6VN53TL,When I have children they are getting every vaccine needed.,1.0,0.6666666666666666,positive,59,10,when i have children they are getting every vaccine needed
YR4AJLWL,“<user> University of Virginia confirms mumps case on campus <url> Get ur kids vaccinated,1.0,1.0,positive,89,14,“user university of virginia confirms mumps case on campus url get ur kids vaccinated
X9X8UZSD,Texas Republican Calls For Limiting Vaccine Exemptions <url>,0.0,0.6666666666666666,neutral,60,8,texas republican calls for limiting vaccine exemptions url
RDAER6LB,CDC Vaccine Information Statements Update <url>,1.0,0.6666666666666666,positive,47,6,cdc vaccine information statements update url
1ML1LUUS,"My friend <user> had ""measles night"" at his Awana Club. 1 ""measle"" for every verse memorized. 31 @ Awa <url>",0.0,1.0,neutral,108,20,my friend user had measles night at his awana club 1 measle for every verse memorized 31 awa url
MT7THRK4,My first Bacon Ride and I fell over on an MMR (dirt road) about a mile from Platte River State Park.… <url>,0.0,1.0,neutral,107,22,my first bacon ride and i fell over on an mmr dirt road about a mile from platte river state park… url
SG096FF1,Health fact of the day: ferrets are used in influenza studies because they respond to the flu much as people do. #vaccine,1.0,0.6666666666666666,positive,121,22,health fact of the day ferrets are used in influenza studies because they respond to the flu much as people do vaccine
T0GVLMT5,"<user> Why your neighbors can put your kids at risk. It's called the ""herd effect"" <url> <user>",1.0,0.6666666666666666,positive,95,17,user why your neighbors can put your kids at risk its called the herd effect url user
76U0U1DA,Manheim PA. I just watched Bob Hollenshead sell an 08 Audi A4 for 10000 behind MMR!!!!!!,0.0,1.0,neutral,88,16,manheim pa i just watched bob hollenshead sell an 08 audi a4 for 10000 behind mmr
E4TFLPI5,<user> <user> no one's died of measles this year hon &amp; your irrational fears of godknowswhat don't make Americans afraid..,0.0,0.6666666666666666,neutral,126,20,user user no ones died of measles this year hon amp your irrational fears of godknowswhat dont make americans afraid
56UHVHUA,Can you mf'ers just get the measles vaccine for Christ sake?,1.0,1.0,positive,60,11,can you mfers just get the measles vaccine for christ sake
CZG4UOK0,Your voice can give a child a <user> 1 comment or 1 share = 1 vaccine for a child in need: <url>,1.0,1.0,positive,96,22,your voice can give a child a user 1 comment or 1 share 1 vaccine for a child in need url
Z2W40S2G,Is It Safe To Delay Your Child’s Immunizations?: 25That’s how many vaccinations are recommended for a child by the… <url>,0.0,1.0,neutral,121,20,is it safe to delay your child’s immunizations 25that’s how many vaccinations are recommended for a child by the… url
JW5RYGWQ,"""<user> Where measles cases have been reported and how the current outbreak compares to... <url> <url>",0.0,0.6666666666666666,neutral,102,16,user where measles cases have been reported and how the current outbreak compares to url url
GKNTK5K4,Looks like I have a legit case of the measles. #botchedspraytan,0.0,1.0,neutral,63,11,looks like i have a legit case of the measles botchedspraytan
GG8MGEM7,<user> RT<user> The refusal to vaccinate one’s own kids is a trait that unites both conservative assholes & liberal assholes,1.0,0.6666666666666666,positive,124,20,user rtuser the refusal to vaccinate one’s own kids is a trait that unites both conservative assholes liberal assholes
